name,age,gender,department,degree,cgpa,internships,projects,programming_skills,communication_skills,aptitude_score,technical_score,work_experience,certifications,soft_skills,leadership,hackathons,placed,salary_lpa
Student_0258,20,Male,Civil,B.Tech,7.85,2,5,32,68,65,55,4,0,77,0,3,0,0.0
Student_0259,22,Female,Electronics,B.Tech,7.39,2,0,75,52,32,38,14,3,86,1,2,1,13.12
Student_0260,23,Male,Electronics,M.Tech,7.21,1,1,87,43,37,45,18,1,46,0,1,0,0.0
Student_0261,20,Male,Civil,B.E,7.3,1,0,46,79,69,38,15,4,51,1,2,0,0.0
Student_0262,21,Female,Mechanical,B.Tech,7.38,2,4,66,51,44,36,3,0,53,1,3,0,0.0
Student_0263,23,Female,Electrical,MCA,8.74,2,5,70,71,45,31,12,2,82,0,3,1,13.26
Student_0264,23,Female,Electronics,B.Tech,7.38,2,3,76,71,50,50,4,1,54,0,3,1,12.22
Student_0265,22,Male,Civil,B.Tech,8.49,3,0,98,89,62,82,22,5,39,1,3,1,17.28
Student_0266,21,Male,Electrical,B.Tech,8.34,1,1,91,95,40,90,8,0,85,0,4,1,15.71
Student_0267,21,Female,Electronics,MCA,8.07,2,0,52,68,86,45,10,3,82,1,2,1,15.16
Student_0268,22,Male,Information Technology,MCA,5.61,3,2,98,33,76,59,20,0,71,0,2,1,14.01
Student_0269,22,Male,Electrical,B.E,8.52,0,4,32,70,85,88,10,3,91,0,2,1,12.66
Student_0270,21,Male,Information Technology,MCA,6.94,1,0,97,91,94,79,4,4,85,1,2,1,14.01
Student_0271,20,Male,Computer Science,MCA,8.12,0,5,39,63,72,93,21,4,93,0,0,1,13.34
Student_0272,20,Female,Mechanical,BCA,6.43,1,1,37,69,55,59,15,0,48,1,4,0,0.0
Student_0273,23,Female,Electrical,MCA,6.21,0,3,38,83,98,41,14,4,38,0,2,0,0.0
Student_0274,21,Female,Computer Science,B.Tech,9.38,2,4,38,60,69,40,1,1,53,0,2,0,0.0
Student_0275,21,Male,Electrical,BCA,6.44,0,3,62,59,62,79,10,4,88,1,4,0,0.0
Student_0276,21,Male,Civil,B.E,8.55,2,2,74,63,59,31,11,5,94,0,2,0,0.0
Student_0277,23,Male,Electrical,M.Tech,7.52,2,2,82,89,32,62,6,0,37,0,2,0,0.0
Student_0278,20,Male,Electronics,B.Tech,6.98,3,2,31,64,96,54,13,2,89,0,2,0,0.0
Student_0279,20,Male,Information Technology,M.Tech,7.36,1,1,50,52,87,94,5,5,63,0,4,1,14.74
Student_0280,21,Male,Mechanical,MCA,6.1,1,1,39,71,78,99,11,0,87,0,1,0,0.0
Student_0281,21,Male,Computer Science,B.Tech,7.39,0,4,40,78,45,63,19,1,77,0,0,0,0.0
Student_0282,22,Female,Electrical,MCA,6.32,2,5,82,93,94,70,17,3,34,0,0,1,12.62
Student_0283,21,Female,Mechanical,B.Tech,7.0,0,5,74,92,42,56,6,5,63,0,3,1,12.36
Student_0284,21,Male,Electronics,B.Tech,8.33,0,1,44,84,46,84,4,1,36,0,0,0,0.0
Student_0285,23,Male,Mechanical,B.Tech,7.65,3,1,51,83,34,50,0,2,53,0,3,0,0.0
Student_0286,20,Female,Civil,BCA,5.92,2,0,94,61,50,82,8,4,83,0,4,0,0.0
Student_0287,22,Female,Mechanical,B.E,8.25,0,1,70,53,52,93,0,0,77,1,3,0,0.0
Student_0288,22,Female,Electrical,B.Tech,7.39,2,3,46,69,85,42,3,1,79,1,0,0,0.0
Student_0289,21,Male,Electrical,B.E,6.86,1,1,95,79,52,45,23,1,76,0,3,0,0.0
Student_0290,23,Female,Electrical,B.Tech,8.15,0,4,43,66,96,56,20,2,31,0,2,1,12.42
Student_0291,21,Male,Mechanical,B.Tech,7.23,1,0,50,44,51,87,13,3,70,1,0,0,0.0
Student_0292,23,Male,Civil,MCA,6.23,3,2,78,31,66,74,18,1,63,1,0,1,14.82
Student_0293,21,Male,Information Technology,M.Tech,9.25,0,1,65,34,71,43,11,2,66,1,3,0,0.0
Student_0294,22,Male,Computer Science,BCA,7.38,1,2,34,59,88,55,14,5,44,0,2,1,11.48
Student_0295,22,Male,Electronics,B.E,7.32,3,0,86,85,82,75,22,4,79,1,2,1,15.11
Student_0296,23,Male,Electrical,MCA,6.99,1,2,45,85,90,97,1,5,72,1,3,1,11.96
Student_0297,21,Female,Computer Science,B.Tech,8.58,0,4,78,86,95,61,8,4,58,0,2,1,14.5
Student_0298,21,Male,Mechanical,B.Tech,6.88,1,5,53,79,38,35,2,3,33,0,4,0,0.0
Student_0299,20,Male,Information Technology,B.Tech,5.86,2,1,82,31,36,37,19,1,34,1,0,0,0.0
Student_0300,21,Male,Electronics,B.E,6.72,3,2,92,91,61,32,19,0,55,1,1,0,0.0
Student_0301,23,Male,Computer Science,B.E,8.73,2,4,84,96,40,38,17,3,67,1,0,1,12.81
Student_0302,20,Male,Civil,M.Tech,8.23,0,2,94,89,64,58,14,2,99,1,2,1,15.28
Student_0303,23,Male,Civil,B.Tech,7.14,3,3,67,61,71,49,11,4,80,1,4,1,14.11
Student_0304,22,Male,Civil,B.Tech,8.77,3,2,34,45,49,51,0,0,63,1,2,1,12.14
Student_0305,20,Female,Civil,B.E,8.15,2,5,67,93,36,83,18,5,50,0,1,1,13.13
Student_0306,21,Female,Information Technology,MCA,7.13,3,3,62,42,97,63,21,1,41,0,0,0,0.0
Student_0307,22,Male,Mechanical,B.Tech,7.23,3,5,80,85,55,81,23,2,39,0,1,1,15.8
Student_0308,21,Female,Computer Science,B.Tech,7.73,0,4,47,97,88,67,8,2,35,1,1,1,11.71
Student_0309,20,Female,Electronics,B.Tech,6.57,1,2,78,93,73,44,4,5,93,1,0,0,0.0
Student_0310,22,Other,Mechanical,B.Tech,7.4,2,1,60,66,76,96,15,4,31,1,0,1,13.09
Student_0311,22,Female,Civil,B.Tech,7.71,1,0,76,88,84,63,0,0,90,0,3,1,15.03
Student_0312,20,Female,Computer Science,B.Tech,5.71,2,3,59,88,48,88,1,5,70,1,3,1,11.79
Student_0313,21,Female,Civil,B.E,7.21,2,4,56,98,45,36,19,4,73,1,3,1,14.13
Student_0314,20,Female,Electronics,B.Tech,7.1,0,2,44,55,99,89,22,0,97,1,0,1,11.46
Student_0315,22,Male,Electrical,B.Tech,8.43,2,0,87,74,76,80,9,4,85,1,4,1,15.69
Student_0316,22,Male,Mechanical,B.Tech,5.56,0,4,34,87,50,47,12,0,40,1,2,0,0.0
Student_0317,22,Male,Mechanical,MCA,7.02,2,1,46,45,75,85,13,2,97,1,2,0,0.0
Student_0318,23,Male,Civil,B.Tech,6.92,1,3,59,45,57,81,3,0,42,0,4,0,0.0
Student_0319,23,Male,Civil,B.Tech,8.36,0,0,40,57,90,92,5,0,69,1,1,1,13.74
Student_0320,21,Male,Computer Science,B.Tech,7.36,3,0,94,55,65,44,7,3,74,0,2,1,15.8
Student_0321,20,Female,Mechanical,B.E,9.2,1,5,54,82,51,92,20,4,47,1,0,1,13.2
Student_0322,22,Female,Computer Science,MCA,8.06,0,4,46,95,78,83,10,2,74,1,2,1,14.05
Student_0323,23,Female,Electronics,B.Tech,6.99,1,0,47,40,82,53,17,2,74,0,1,0,0.0
Student_0324,23,Male,Civil,B.Tech,7.64,3,0,43,52,56,54,4,3,98,1,0,1,12.67
Student_0325,20,Male,Electrical,B.Tech,7.05,0,2,76,95,82,47,22,0,94,0,3,1,14.04
Student_0326,20,Female,Information Technology,B.E,8.26,1,4,63,71,46,63,21,0,57,1,0,1,12.27
Student_0327,20,Female,Electronics,MCA,6.07,1,2,46,44,46,92,11,0,78,1,4,0,0.0
Student_0328,20,Other,Mechanical,B.Tech,6.58,3,5,91,72,87,88,5,0,87,0,1,1,14.65
Student_0329,22,Female,Electronics,B.Tech,7.86,0,3,75,91,73,40,23,4,31,0,0,0,0.0
Student_0330,22,Female,Information Technology,BCA,8.63,0,3,58,56,32,39,19,3,77,1,2,1,13.37
Student_0331,21,Male,Information Technology,M.Tech,5.2,2,1,65,63,77,34,12,1,94,1,1,0,0.0
Student_0332,21,Male,Electronics,B.Tech,8.77,0,4,75,72,51,72,6,3,38,0,3,0,0.0
Student_0333,23,Male,Mechanical,B.Tech,7.26,2,5,40,88,49,51,14,2,82,0,3,1,11.75
Student_0334,21,Female,Electrical,B.Tech,5.52,1,0,86,69,59,83,8,0,34,0,2,0,0.0
Student_0335,23,Female,Mechanical,BCA,5.0,2,4,48,97,61,83,16,5,58,0,2,0,0.0
Student_0336,23,Male,Electronics,M.Tech,5.87,0,5,32,82,92,43,19,5,87,1,3,0,0.0
Student_0337,21,Female,Mechanical,M.Tech,7.38,2,2,66,59,60,78,11,4,99,1,3,1,14.88
Student_0338,20,Male,Civil,BCA,7.33,2,4,91,64,50,83,1,4,80,0,0,1,12.84
Student_0339,23,Male,Electronics,B.Tech,8.03,0,2,81,78,84,99,13,3,80,1,2,1,14.3
Student_0340,22,Male,Electronics,B.Tech,6.85,1,1,51,34,67,80,20,4,48,1,3,1,13.53
Student_0341,21,Male,Information Technology,B.Tech,6.29,0,4,57,45,30,55,5,3,87,1,1,1,12.66
Student_0342,22,Female,Electrical,MCA,6.99,0,1,71,46,74,99,23,0,76,0,4,0,0.0
Student_0343,22,Male,Electrical,B.E,7.43,2,4,46,86,65,49,8,1,96,0,2,1,11.01
Student_0344,23,Female,Information Technology,B.Tech,7.63,1,1,87,87,70,86,16,5,72,1,1,1,14.84
Student_0345,21,Female,Electronics,B.Tech,6.61,3,2,50,87,42,56,16,2,32,0,1,0,0.0
Student_0346,23,Male,Information Technology,M.Tech,8.3,1,4,45,37,63,95,4,4,65,0,3,1,14.75
Student_0347,23,Male,Electrical,M.Tech,6.78,2,2,36,50,75,84,0,0,84,1,3,0,0.0
Student_0348,20,Female,Computer Science,M.Tech,6.53,2,4,78,51,77,71,22,2,85,0,1,0,0.0
Student_0349,20,Male,Information Technology,B.Tech,6.86,2,0,31,31,77,45,16,0,57,1,0,0,0.0
Student_0350,22,Female,Information Technology,MCA,8.47,3,0,86,48,99,43,15,1,41,1,0,0,0.0
Student_0351,20,Male,Mechanical,BCA,7.27,2,0,98,60,65,96,7,0,90,0,2,0,0.0
Student_0352,21,Female,Information Technology,M.Tech,6.71,2,1,37,91,60,86,2,1,87,1,4,0,0.0
Student_0353,21,Female,Mechanical,M.Tech,8.33,2,0,36,41,67,65,6,3,91,1,4,1,14.22
Student_0354,23,Male,Civil,MCA,9.54,1,2,95,90,53,91,13,0,76,0,2,1,15.74
Student_0355,23,Male,Civil,MCA,7.61,2,0,38,87,52,84,16,1,88,0,2,1,11.68
Student_0356,20,Female,Computer Science,B.E,8.63,3,4,58,41,78,57,7,4,58,1,2,1,15.89
Student_0357,23,Male,Computer Science,B.Tech,8.44,2,0,90,48,51,87,5,0,84,1,1,1,15.97
Student_0358,20,Male,Computer Science,B.Tech,6.79,2,5,39,62,82,85,5,3,64,1,2,1,14.42
Student_0359,22,Male,Electrical,BCA,7.43,0,5,76,96,82,63,23,5,85,0,4,1,13.96
Student_0360,23,Male,Mechanical,B.E,6.12,1,4,56,84,96,31,15,4,40,0,3,0,0.0
Student_0361,23,Female,Mechanical,B.Tech,7.2,0,4,60,98,39,81,23,0,50,1,1,1,12.13
Student_0362,20,Female,Civil,B.Tech,6.77,0,4,95,51,55,53,0,0,45,1,0,0,0.0
Student_0363,23,Male,Mechanical,MCA,7.0,1,5,75,93,84,55,10,4,58,0,3,1,12.78
Student_0364,20,Female,Information Technology,MCA,6.65,1,3,52,96,60,79,10,2,87,1,4,1,11.99
Student_0365,22,Male,Mechanical,MCA,7.11,2,3,95,71,75,86,9,2,38,1,0,1,13.85
Student_0366,21,Male,Civil,B.Tech,7.93,3,2,70,40,81,36,9,2,81,0,1,1,12.6
Student_0367,21,Female,Computer Science,BCA,7.28,3,3,36,48,91,87,1,3,88,1,4,1,15.67
Student_0368,20,Other,Mechanical,BCA,5.54,1,2,57,39,45,50,0,2,76,1,1,0,0.0
Student_0369,23,Male,Electronics,B.Tech,6.65,1,0,47,86,48,69,18,0,75,0,0,0,0.0
Student_0370,21,Male,Computer Science,B.Tech,5.88,2,5,74,51,62,90,10,0,39,1,1,1,13.54
Student_0371,22,Male,Information Technology,MCA,7.64,1,4,90,79,65,45,3,0,72,0,1,1,14.62
Student_0372,21,Female,Electronics,B.Tech,7.9,3,4,32,48,93,45,8,1,45,0,2,0,0.0
Student_0373,21,Male,Electronics,B.E,7.66,3,1,84,98,32,97,22,4,47,1,4,1,17.81
Student_0374,23,Male,Information Technology,M.Tech,6.61,2,4,94,84,47,56,11,5,90,0,4,1,15.14
Student_0375,20,Female,Mechanical,M.Tech,7.65,0,3,99,56,93,96,23,2,73,1,2,1,14.4
Student_0376,22,Male,Electronics,B.Tech,6.93,2,0,76,63,73,55,3,0,99,1,0,0,0.0
Student_0377,22,Male,Electronics,M.Tech,6.26,3,5,51,34,77,73,2,0,61,1,1,0,0.0
Student_0378,21,Male,Civil,B.Tech,8.14,0,5,40,39,47,65,13,4,55,0,0,1,10.3
Student_0379,21,Male,Computer Science,BCA,8.22,0,5,96,99,73,98,16,2,99,1,0,1,15.95
Student_0380,20,Male,Electronics,B.Tech,8.35,2,2,58,87,55,68,23,5,73,0,1,1,14.34
Student_0381,23,Female,Computer Science,M.Tech,6.79,1,1,54,88,81,65,11,3,90,0,0,1,13.56
Student_0382,23,Female,Electrical,BCA,8.58,2,0,81,75,36,62,4,5,33,0,2,1,14.04
Student_0383,20,Female,Information Technology,B.Tech,6.91,1,4,80,45,49,56,12,0,66,1,1,0,0.0
Student_0384,20,Other,Civil,B.Tech,8.05,3,5,86,37,75,60,7,5,87,1,3,1,15.92
Student_0385,20,Male,Information Technology,BCA,6.89,1,0,91,80,72,62,4,3,86,0,2,0,0.0
Student_0386,20,Male,Information Technology,B.Tech,7.18,1,4,91,53,88,83,2,2,80,1,4,1,15.08
Student_0387,23,Female,Mechanical,B.Tech,5.0,0,0,41,30,86,33,17,3,41,1,2,0,0.0
Student_0388,23,Male,Civil,B.E,7.1,0,4,41,31,31,65,15,1,68,0,0,0,0.0
Student_0389,20,Female,Information Technology,MCA,7.49,0,0,44,69,36,68,3,3,37,1,4,0,0.0
Student_0390,22,Female,Information Technology,B.E,6.99,3,5,73,88,54,82,13,4,86,1,1,1,14.95
Student_0391,20,Male,Electrical,B.Tech,9.16,1,1,70,55,97,76,21,4,74,1,3,1,14.55
Student_0392,21,Male,Information Technology,MCA,6.24,0,2,90,99,63,60,19,5,43,0,3,1,12.02
Student_0393,22,Male,Information Technology,B.E,6.84,1,4,89,56,92,37,10,2,80,0,4,1,13.78
Student_0394,22,Male,Civil,B.Tech,6.5,2,5,86,81,34,56,1,4,80,1,3,1,14.65
Student_0395,23,Male,Computer Science,B.Tech,6.84,3,2,35,47,97,47,15,5,33,0,2,0,0.0
Student_0396,20,Male,Electrical,B.Tech,8.43,3,5,78,72,34,44,12,0,36,1,1,1,14.34
Student_0397,20,Female,Electrical,B.Tech,8.88,0,0,89,49,86,80,22,2,44,1,2,1,15.58
Student_0398,21,Female,Electrical,M.Tech,6.7,3,2,98,84,91,63,13,4,34,1,3,1,15.96
Student_0399,21,Female,Information Technology,B.Tech,6.68,1,5,54,61,50,85,17,2,67,0,2,1,13.21
Student_0400,23,Male,Computer Science,M.Tech,6.24,3,1,84,32,51,39,12,0,91,1,0,0,0.0
Student_0401,23,Male,Electronics,B.Tech,8.71,0,3,58,47,70,99,12,3,34,1,1,1,15.36
Student_0402,21,Male,Electronics,B.Tech,8.52,2,2,41,54,80,63,7,2,73,1,4,1,12.73
Student_0403,23,Male,Electrical,B.Tech,7.29,3,2,53,62,38,47,9,3,59,1,1,1,11.66
Student_0404,21,Female,Mechanical,B.E,6.0,0,4,47,48,46,55,7,0,88,0,2,0,0.0
Student_0405,22,Male,Electrical,M.Tech,6.09,3,3,93,70,82,88,11,0,63,0,4,1,17.35
Student_0406,21,Male,Civil,B.Tech,7.57,0,4,42,97,86,79,22,3,76,1,1,1,12.81
Student_0407,20,Female,Civil,B.Tech,7.95,3,3,39,79,40,42,8,5,94,0,3,0,0.0
Student_0408,23,Male,Computer Science,B.Tech,5.33,2,5,70,51,92,99,11,3,39,0,3,1,13.23
Student_0409,20,Male,Computer Science,BCA,7.08,3,2,70,77,90,39,22,5,52,1,1,1,13.69
Student_0410,20,Male,Computer Science,B.Tech,9.02,3,4,69,97,90,49,3,5,48,0,4,1,16.18
Student_0411,20,Female,Mechanical,BCA,7.18,1,3,40,46,46,81,6,1,41,1,2,0,0.0
Student_0412,21,Female,Information Technology,B.Tech,8.89,1,4,64,46,76,67,11,0,75,1,1,1,12.66
Student_0413,20,Male,Electrical,B.Tech,8.05,2,5,95,32,41,61,9,3,30,0,1,1,14.93
Student_0414,20,Female,Computer Science,M.Tech,6.32,0,1,36,88,43,94,8,3,57,0,1,0,0.0
Student_0415,22,Female,Electrical,B.E,7.11,1,1,85,88,34,85,18,4,38,0,2,1,15.51
Student_0416,23,Female,Civil,B.Tech,7.27,0,1,38,58,64,97,11,3,73,1,1,0,0.0
Student_0417,20,Male,Computer Science,MCA,6.45,3,2,46,91,79,49,8,5,82,0,1,1,12.04
Student_0418,21,Male,Computer Science,B.Tech,6.43,0,2,92,75,43,89,11,5,62,1,3,1,15.35
Student_0419,22,Female,Electronics,B.Tech,8.91,1,0,50,98,43,44,21,3,61,1,4,1,13.95
Student_0420,23,Male,Electronics,B.Tech,6.42,1,5,66,94,49,86,23,3,61,0,3,1,12.96
Student_0421,22,Female,Information Technology,B.E,8.48,1,5,56,97,43,68,5,0,43,1,2,1,14.25
Student_0422,23,Female,Mechanical,BCA,6.96,3,3,72,57,88,71,0,4,56,1,3,1,15.06
Student_0423,22,Male,Computer Science,B.Tech,7.37,3,1,58,74,41,38,0,4,95,1,2,0,0.0
Student_0424,21,Female,Computer Science,MCA,7.96,2,4,61,41,49,91,10,5,32,1,1,1,15.64
Student_0425,20,Female,Civil,B.E,6.8,3,1,87,92,51,49,15,0,85,1,3,0,0.0
Student_0426,23,Female,Electrical,MCA,7.97,0,1,68,52,44,71,1,0,41,0,0,0,0.0
Student_0427,23,Male,Information Technology,BCA,5.35,3,5,69,61,95,41,12,4,38,1,4,1,13.34
Student_0428,20,Female,Electrical,MCA,7.84,0,5,86,71,44,94,9,2,49,0,2,1,14.74
Student_0429,22,Male,Electronics,B.E,5.0,0,3,59,85,64,52,22,3,48,1,4,0,0.0
Student_0430,20,Female,Electronics,B.Tech,7.17,0,1,87,81,69,83,14,2,52,1,0,0,0.0
Student_0431,22,Female,Computer Science,B.Tech,8.25,0,0,80,96,48,83,10,3,89,0,2,0,0.0
Student_0432,23,Female,Electronics,M.Tech,8.02,3,5,91,79,62,68,14,3,93,1,2,1,14.16
Student_0433,20,Male,Electronics,B.Tech,6.1,1,1,62,85,41,38,3,1,78,1,1,0,0.0
Student_0434,21,Male,Mechanical,M.Tech,6.23,3,4,69,70,63,49,11,4,40,1,2,1,14.99
Student_0435,20,Male,Computer Science,B.Tech,6.71,1,2,38,59,31,72,7,2,96,1,3,0,0.0
Student_0436,22,Male,Information Technology,BCA,7.59,0,2,37,93,60,67,4,3,89,1,4,1,13.34
Student_0437,23,Male,Electronics,B.Tech,5.37,1,5,37,56,55,70,9,3,35,1,4,0,0.0
Student_0438,20,Female,Computer Science,MCA,7.39,0,3,74,73,54,47,15,4,57,0,1,1,13.56
Student_0439,21,Male,Computer Science,B.Tech,7.71,1,2,52,50,37,67,13,1,84,1,4,1,13.61
Student_0440,23,Female,Mechanical,B.Tech,7.12,2,2,50,63,99,35,23,0,36,0,2,1,11.17
Student_0441,21,Female,Electrical,BCA,7.93,3,1,72,55,31,63,6,1,35,0,2,0,0.0
Student_0442,20,Male,Mechanical,BCA,7.62,2,3,57,48,40,36,16,5,72,0,0,0,0.0
Student_0443,21,Female,Computer Science,M.Tech,6.86,0,3,39,87,37,76,13,1,53,1,3,0,0.0
Student_0444,22,Female,Electrical,MCA,5.46,2,0,69,83,98,69,20,1,60,0,4,1,13.79
Student_0445,22,Male,Mechanical,B.Tech,7.53,2,2,68,79,52,89,21,5,82,1,1,1,14.85
Student_0446,21,Male,Civil,BCA,6.45,0,3,39,35,60,62,16,1,68,1,4,0,0.0
Student_0447,23,Female,Information Technology,B.Tech,6.82,3,0,48,47,82,41,10,2,79,1,0,0,0.0
Student_0448,22,Female,Mechanical,B.E,7.88,3,5,46,45,33,46,12,2,38,1,4,1,13.46
Student_0449,21,Female,Computer Science,B.Tech,8.82,2,5,78,79,34,86,15,3,30,0,1,1,15.97
Student_0450,23,Female,Mechanical,B.Tech,7.36,1,3,47,92,42,97,19,3,47,1,2,1,14.85
Student_0451,23,Other,Information Technology,B.E,7.95,1,0,31,56,77,34,5,3,44,1,0,0,0.0
Student_0452,21,Male,Electrical,M.Tech,5.96,1,3,48,53,98,77,20,3,52,1,4,1,13.12
Student_0453,20,Female,Computer Science,B.Tech,7.65,0,5,62,69,73,63,19,5,84,1,2,1,12.79
Student_0454,22,Male,Mechanical,MCA,7.34,1,0,83,99,91,48,2,3,40,1,4,0,0.0
Student_0455,22,Other,Computer Science,B.E,8.63,0,4,33,55,91,65,6,3,38,1,1,0,0.0
Student_0456,20,Male,Civil,B.Tech,6.86,0,5,91,49,49,95,5,5,44,1,0,1,13.05
Student_0457,22,Male,Electronics,B.E,7.16,2,0,53,66,42,43,13,0,52,0,3,0,0.0
Student_0458,23,Female,Electrical,B.Tech,8.46,0,1,53,94,41,88,5,5,43,1,0,0,0.0
Student_0459,20,Male,Mechanical,B.Tech,7.31,1,4,31,81,85,36,7,1,42,1,3,0,0.0
Student_0460,22,Female,Electronics,M.Tech,6.29,1,5,49,66,76,80,4,1,70,0,0,0,0.0
Student_0461,20,Male,Computer Science,B.Tech,9.95,0,4,62,81,90,35,1,0,37,1,0,1,12.65
Student_0462,22,Other,Mechanical,B.Tech,6.32,3,3,73,31,65,34,11,3,40,0,3,1,11.18
Student_0463,21,Female,Electronics,M.Tech,7.34,3,3,83,82,98,32,7,4,88,1,3,1,15.16
Student_0464,20,Male,Computer Science,B.Tech,7.75,2,3,66,36,92,86,12,2,31,0,0,1,14.68
Student_0465,23,Female,Mechanical,BCA,7.67,2,3,37,57,86,70,5,3,34,1,0,1,12.56
Student_0466,20,Male,Information Technology,BCA,7.21,0,4,57,54,86,78,6,2,34,1,4,0,0.0
Student_0467,22,Female,Information Technology,B.Tech,7.22,3,0,81,78,38,40,21,4,67,0,0,1,13.16
Student_0468,20,Female,Computer Science,B.E,7.17,3,1,74,46,82,94,19,5,78,0,1,1,15.72
Student_0469,23,Female,Electronics,B.Tech,6.28,1,0,70,46,96,86,6,4,78,1,4,1,13.85
Student_0470,22,Male,Information Technology,B.E,9.55,2,4,65,91,50,64,3,2,78,1,2,1,15.06
Student_0471,23,Male,Computer Science,B.Tech,7.18,3,4,65,63,87,92,23,4,34,0,0,1,15.33
Student_0472,21,Female,Electronics,MCA,8.0,2,0,99,81,54,40,16,0,54,1,4,1,14.47
Student_0473,21,Female,Information Technology,B.Tech,7.07,0,0,71,70,44,50,11,5,74,0,1,1,13.58
Student_0474,22,Male,Computer Science,M.Tech,7.05,1,1,71,73,81,33,16,5,77,0,3,0,0.0
Student_0475,23,Male,Electronics,B.Tech,6.94,0,1,53,78,41,41,5,3,53,0,3,0,0.0
Student_0476,23,Male,Computer Science,B.Tech,5.85,1,3,64,76,63,88,10,3,89,0,1,1,13.59
Student_0477,20,Female,Electrical,B.E,7.24,3,2,79,93,95,58,9,1,88,0,1,1,14.38
Student_0478,22,Male,Electronics,B.E,6.99,0,2,90,84,40,75,17,2,83,0,2,1,14.12
Student_0479,20,Male,Electrical,MCA,8.57,3,0,84,51,40,91,4,0,85,0,1,1,15.33
Student_0480,21,Female,Electrical,B.Tech,6.2,1,3,76,41,96,83,11,2,98,0,0,1,12.48
Student_0481,23,Male,Electrical,B.Tech,6.82,1,4,84,89,84,57,20,3,85,0,3,1,13.75
Student_0482,21,Female,Mechanical,B.Tech,6.5,2,3,32,56,62,54,4,2,70,0,3,0,0.0
Student_0483,23,Male,Electronics,B.Tech,8.84,0,4,48,51,58,37,2,4,57,0,3,1,13.34
Student_0484,21,Female,Civil,MCA,6.53,0,5,47,37,97,88,19,5,55,0,3,1,15.69
Student_0485,20,Female,Computer Science,MCA,7.96,1,5,75,68,80,98,20,3,87,1,2,1,13.99
Student_0486,21,Female,Electrical,MCA,8.37,0,3,82,65,93,65,10,2,50,0,4,1,17.76
Student_0487,22,Male,Information Technology,B.Tech,7.25,3,0,40,87,36,64,1,1,74,0,4,0,0.0
Student_0488,23,Male,Computer Science,B.Tech,6.02,2,2,43,82,67,89,12,3,65,1,4,1,13.93
Student_0489,22,Female,Information Technology,M.Tech,6.04,3,2,64,80,80,53,7,4,56,0,0,1,11.55
Student_0490,23,Male,Information Technology,B.Tech,8.26,3,4,97,67,32,58,14,0,61,1,0,1,14.94
Student_0491,23,Male,Computer Science,M.Tech,6.14,1,5,30,90,65,92,3,2,35,0,2,0,0.0
Student_0492,23,Male,Civil,B.Tech,7.79,3,3,91,98,33,56,19,2,79,0,3,1,14.68
Student_0493,22,Female,Computer Science,B.Tech,7.51,0,2,43,87,93,94,16,1,34,0,1,0,0.0
Student_0494,21,Female,Electrical,MCA,7.78,1,4,48,54,77,41,15,1,35,1,0,0,0.0
Student_0495,21,Female,Electronics,B.Tech,7.87,2,4,74,49,43,64,12,5,47,0,0,1,11.77
Student_0496,20,Female,Civil,MCA,6.47,1,4,81,30,66,64,5,2,67,0,2,0,0.0
Student_0497,21,Male,Electronics,B.Tech,6.42,2,3,91,99,37,51,22,3,50,1,4,1,13.94
Student_0498,23,Male,Computer Science,B.Tech,8.11,3,3,30,81,86,97,6,0,91,1,2,1,13.43
Student_0499,21,Male,Information Technology,B.Tech,6.77,1,2,33,95,43,63,8,1,94,1,3,1,11.59
Student_0500,20,Female,Mechanical,B.Tech,5.0,1,2,63,85,72,91,22,1,57,0,0,0,0.0
Student_0501,22,Male,Civil,B.E,8.05,2,1,69,60,35,45,0,1,99,0,1,0,0.0
Student_0502,23,Female,Information Technology,B.Tech,6.36,3,1,48,40,41,54,3,5,36,1,3,0,0.0
Student_0503,23,Female,Electronics,B.E,7.87,3,3,74,33,98,63,18,3,40,1,2,1,15.76
Student_0504,21,Male,Electrical,MCA,8.79,3,2,48,85,57,69,8,5,54,1,0,1,16.49
Student_0505,21,Female,Electrical,B.Tech,7.42,0,0,95,51,38,46,13,2,95,0,1,0,0.0
Student_0506,22,Male,Electronics,B.Tech,8.4,0,0,42,56,78,51,13,4,65,1,3,0,0.0
Student_0507,20,Other,Information Technology,B.Tech,7.55,2,5,75,88,44,73,19,0,79,1,3,1,14.46
Student_0508,21,Female,Information Technology,BCA,8.99,1,2,67,63,71,49,14,4,75,0,4,1,14.14
Student_0509,20,Female,Mechanical,B.E,6.34,2,3,37,96,86,83,10,3,64,1,1,1,11.86
Student_0510,23,Male,Mechanical,B.Tech,7.39,3,5,72,68,77,63,13,0,95,0,4,1,14.96
Student_0511,22,Male,Information Technology,B.E,8.07,2,0,40,88,47,97,17,4,96,0,4,1,14.48
Student_0512,23,Male,Computer Science,B.E,7.21,1,5,67,38,46,46,9,2,61,1,1,1,13.1
Student_0513,23,Male,Electronics,B.Tech,8.55,3,4,74,57,45,88,4,0,79,0,1,1,13.74
Student_0514,23,Male,Civil,B.Tech,6.97,1,3,35,42,74,64,11,5,73,0,4,0,0.0
Student_0515,20,Male,Computer Science,MCA,9.47,2,2,45,33,77,36,23,3,71,1,1,1,13.18
Student_0516,23,Other,Electronics,B.Tech,9.52,0,4,50,99,66,79,2,3,37,0,2,1,15.18
